epoch,train_eval_loss,train_accuracy,train_f1,test_loss,test_accuracy,test_f1
0,4.925633303324381,0.29507229271171437,0.0027290596535531034,4.925633303324381,0.29507229271171437,0.0027290596535531034
5,1.5188446376683578,52.83018867924528,0.5079163295455034,1.6641041562670753,52.729418707583356,0.5082385122338184
10,1.407842202006646,55.660377358490564,0.5384537040847508,1.640456946123214,52.67040424904101,0.5068903045957961
15,1.2862363125918046,59.758254716981135,0.5796949722087005,1.6572182763190497,53.31956329300679,0.5147220523293143
20,1.2061728081613217,61.20283018867924,0.5923544589011377,1.696157567841666,52.61138979049867,0.5011405942140738
25,1.145356887072887,63.679245283018865,0.6224480045641118,1.7435289269401915,52.10976689288876,0.4998534493773578
30,1.083678978794026,65.44811320754717,0.6405621060264849,1.7908130242711022,52.84744762466804,0.5073452563999519
35,1.0844572000908401,64.77004716981132,0.6321389226752829,1.815050100712549,52.10976689288876,0.49934685770162307
40,1.0469891527351343,66.47995283018868,0.6548097236739034,1.8638145072119576,50.16228976099144,0.48321916047469454
45,1.0028859629945934,68.36674528301887,0.6707676676940069,1.8820087898345221,51.66715845382119,0.4957999046888765
50,0.954712634941317,69.42806603773585,0.6830015965835425,1.871820290883382,51.99173797580407,0.5005156772039802
55,0.9456603167191991,70.3125,0.6931288554048612,1.906584788504101,51.31307170256713,0.49403430523749986
60,0.9244845138405854,70.04716981132076,0.6944664424521003,1.9440414042699905,51.077013868397756,0.49444163168671845
65,0.9010628155379925,70.87264150943396,0.7019545682594598,1.9657535848163423,50.69341988787253,0.4935619849738868
70,0.9105270341882166,70.07665094339623,0.6923584521846213,1.9579991261164347,50.57539097078784,0.48962107408102734
75,0.9320391697703667,69.25117924528301,0.682267808902678,2.0015221800122944,50.28031867807613,0.48721092678955236
80,0.8856169356490081,71.84551886792453,0.7099408042813294,1.9971996000834873,51.7556801416347,0.5020663935567308
85,0.8942372312523285,71.19693396226415,0.7033717270877432,2.0076939775830223,50.5163765122455,0.4922982006753977
90,0.8751099593234513,72.11084905660377,0.7130224674674996,2.0258686156499954,50.33933313661847,0.4845756187683991
95,0.8553938871284701,71.69811320754717,0.7108231902763401,1.9893666744232177,51.28356447329596,0.49742554096234054
100,0.8657193057379633,71.34433962264151,0.7080712724254309,2.0324105262756347,51.342578931838304,0.4967155397748021
105,0.8164068308641326,73.64386792452831,0.732631793545133,2.080598153386797,50.57539097078784,0.4920032568093843
110,0.8321624791847085,72.90683962264151,0.726372031687614,2.0687547967547464,50.60489820005901,0.49490444416962037
115,0.8394667300975548,72.22877358490567,0.7135026639738548,2.0646518423443747,50.60489820005901,0.4911108452754353
120,0.8257520623364538,73.11320754716981,0.722943704374865,2.0821841512407575,50.221304219533785,0.4855942758029328
125,0.835615114783341,73.26061320754717,0.7282889906743917,2.0699879600888207,50.07376807317793,0.48909877537295804
130,0.8123052221424175,72.72995283018868,0.7231031132261337,2.087884715625218,50.78194157568604,0.4935449734514717
135,0.7809256860670054,74.67570754716981,0.7423132964438607,2.0825618948255267,50.57539097078784,0.4894386709150352
140,0.7983074311940175,73.37853773584905,0.7308092319663105,2.1159155788875763,50.16228976099144,0.489925226444851
145,0.8128260368446134,72.90683962264151,0.7227706850754573,2.1454390616643995,49.92623192682207,0.48721361016225667
150,0.7929603803270268,74.08608490566037,0.7361861874563213,2.09670478616442,50.398347595160814,0.48890188145671787
155,0.7846586797034966,74.08608490566037,0.7323332318040552,2.0786253293355306,50.486869282974325,0.4880186017824465
160,0.7721008770870712,75.85495283018868,0.7537223245214767,2.115684443996066,50.486869282974325,0.49124100683248234
165,0.7728188088480031,75.17688679245283,0.7432900147491378,2.140087263924735,49.955739156093244,0.4863677481178368
170,0.7605101859794473,75.14740566037736,0.7491639139531657,2.118357292811076,49.955739156093244,0.489750882617156
175,0.7685197580535457,75.11792452830188,0.7464099232834506,2.1238377003442674,50.368840365889646,0.4929611116306809
180,0.7843408311875362,74.49882075471699,0.7399064464058108,2.118849587440491,50.368840365889646,0.48655642957223344
185,0.7739678798419125,73.93867924528301,0.7351448409467938,2.1614314896719797,50.45736205370316,0.49490071163322397
190,0.7402411671179645,76.76886792452831,0.7625319976831387,2.141315183185396,49.42460902921216,0.479730578230654
195,0.7796920040306056,74.64622641509433,0.7407014204091711,2.1489477986381167,50.01475361463559,0.48414802744143975
200,0.7729260108943256,74.02712264150944,0.7376114641241751,2.1564666645867483,49.21805842431396,0.4803275420167574
