epoch,train_eval_loss,train_accuracy,train_f1,test_loss,test_accuracy,test_f1
0,4.914332893916539,1.0622602537621717,0.002112185919441953,4.914332893916539,1.0622602537621717,0.002112185919441953
5,1.2815615141166832,60.67216981132076,0.5889278018632645,1.5201844277836027,57.5390970787843,0.5566335053197338
10,1.082934001144373,67.06957547169812,0.6605149748488773,1.5348542105583918,59.13248745942756,0.5804721822948007
15,0.9235558954049956,70.93160377358491,0.7000663858688101,1.626301420302618,59.01445854234287,0.57687780061435
20,0.8759537659726053,72.40566037735849,0.7143409662080947,1.7450831458682106,57.98170551785187,0.5672747699297537
25,0.7282687718013547,77.27004716981132,0.7659122041461783,1.9174966216087341,56.74240188846267,0.5581506504993345
30,0.640047680094557,80.36556603773585,0.8007929266184843,2.032445846285139,56.9194452640897,0.561782410647559
35,0.5549871390158275,82.31132075471699,0.8220078794965953,2.213284449350266,55.20802596636176,0.5470939935834453
40,0.5376291758609268,83.25471698113208,0.830050176429904,2.375652078787486,56.27028622012393,0.5542381537031943
45,0.4808483892735445,85.64268867924528,0.8540194175324475,2.4310392833891368,55.79817055178519,0.5528909824315206
50,0.449704277346719,85.9375,0.8592148683155941,2.6560830581755863,55.355562112717614,0.5489429196655361
55,0.4435450163371158,86.14386792452831,0.8606352057609634,2.7463855005445934,54.76541752729419,0.5461794059430081
60,0.3506983462369667,88.91509433962264,0.8876556491016002,2.8532526288713727,54.79492475656536,0.5459795176223883
65,0.3633444235431698,88.59080188679245,0.8866828880092872,2.9454585915520077,54.2342874004131,0.537625021930114
70,0.3132344988297741,90.18278301886792,0.9012988309582086,3.1232380287987844,54.116258483328416,0.5386429608860411
75,0.3285038817041325,90.03537735849056,0.899386662985476,3.1851487602506365,54.4408380053113,0.5368247724358004
80,0.3208667724481169,89.77004716981132,0.8978428390264662,3.2103794665563674,54.05724402478607,0.539930070831884
85,0.302350132181397,90.06485849056604,0.9012109032364669,3.287092549460275,53.64414281498967,0.5354151191446226
90,0.3205737560144011,89.50471698113208,0.8951714168805266,3.4250222251528784,52.69991147831219,0.5238647531512333
95,0.28514720805270494,90.625,0.9061875371989713,3.4964924369539534,52.316317497786955,0.5233134184204307
100,0.27916711582890097,91.0377358490566,0.9103728510857051,3.4615218889145623,53.526113897904985,0.5306109190332936
105,0.26763236058770484,91.62735849056604,0.9154675997051532,3.5455606789815994,52.640897019769845,0.5235355436472996
110,0.27430615201592445,91.06721698113208,0.9104717038258091,3.454069323766799,54.61788138093833,0.5407491732806224
115,0.23093470772904046,92.54127358490567,0.9261437041398594,3.5890484185445874,52.25730303924461,0.5210724883553498
120,0.2598017382804515,91.59787735849056,0.9150065775586086,3.537321070262364,54.49985246385364,0.5381684467417166
125,0.23544259935195716,92.36438679245283,0.9230736736468316,3.6184830756414503,53.43759221009147,0.5313507543094108
130,0.2148883728626764,93.07193396226415,0.9307220111825737,3.739180336679731,52.52286810268516,0.5226798495287936
135,0.23034939918456213,92.48231132075472,0.9250273167122005,3.720821407863072,53.083505458837415,0.5282773565528682
140,0.2112398326115788,92.51179245283019,0.9238018393979498,3.6692323117029098,53.6146355857185,0.5306009485413389
145,0.21107305245438837,93.39622641509433,0.9334420116339659,3.777637020746867,52.34582472705813,0.5216156030423033
150,0.22603468874574834,92.86556603773585,0.9285735166733283,3.8602679797581265,52.34582472705813,0.5192562155484374
155,0.21199902670703968,92.57075471698113,0.9251354067046174,3.804425862857274,52.906462083210386,0.5241445677693769
160,0.21005976526945266,92.62971698113208,0.9264195536455253,3.7432399261565434,52.84744762466804,0.5249131127986959
165,0.21142609027337353,92.86556603773585,0.9283147151974788,3.8049327748162405,52.93596931248156,0.5268083435201154
170,0.1774330279385706,94.28066037735849,0.942248516641903,3.783380481175014,52.55237533195633,0.5253194264591305
175,0.15941313742044963,95.13561320754717,0.9509048635431646,3.8697154714947657,52.1687813514311,0.5193116550078685
180,0.1810450515938255,94.31014150943396,0.9428967178213873,3.9095276912053425,51.342578931838304,0.509379545514074
185,0.1867295576013484,94.04481132075472,0.9404864065655013,4.003271667162577,51.63765122455001,0.5108105997090496
190,0.18719210412423565,93.80896226415095,0.9379424965191173,3.90937211286454,51.90321628799056,0.5182544220897433
195,0.20695043560820367,93.16037735849056,0.931192953025965,3.9241282905851094,52.493360873413984,0.5216825610480996
200,0.18381015801767134,93.92688679245283,0.9389325467120405,3.965624259767078,51.342578931838304,0.5120403634258669
