epoch,train_eval_loss,train_accuracy,train_f1,test_loss,test_accuracy,test_f1
0,4.769923700350467,0.4639025804581038,0.0037464460537086426,4.769923700350467,0.4639025804581038,0.0037464460537086426
5,1.2128272978244004,64.4386574074074,0.6345263070335759,1.4990425171139083,58.422731226442444,0.5711757666426326
10,0.9203301933076646,70.10995370370371,0.6938465055703115,1.6089015168564342,57.81385908959118,0.5662891453936177
15,0.7032224673915792,77.08333333333333,0.7655397500273169,1.8404769657928253,56.886053928674976,0.5580652939341962
20,0.5272918771262523,83.76736111111111,0.8326063466129127,2.1083927700452714,56.94404175123224,0.5580680525512673
25,0.4578786348855054,85.59027777777777,0.8551824572117239,2.3934118647441687,55.20440707451435,0.5513929360267558
30,0.3765183088404161,87.44212962962963,0.8725884117079268,2.815839735146995,55.262394897071616,0.546594004401729
35,0.32871000427338815,89.0625,0.8905434306144951,3.0658800635382395,54.62452884894172,0.5433181704548948
40,0.27389799982861235,91.20370370370371,0.9111630133244569,3.1583488087787805,55.494346187300664,0.5491061595268248
45,0.24061086356501887,92.12962962962963,0.9208955805344203,3.351285857574962,53.116845462452886,0.52972919740609
50,0.24357333775885678,92.33217592592592,0.9227537713631371,3.553873791872898,54.218614091040884,0.5370163671948519
55,0.20757956275095543,93.05555555555556,0.9306072599480515,3.801809900274901,53.290808930124676,0.5303900017398661
60,0.17281087515530763,94.06828703703704,0.940819731212462,3.8000150562446806,53.43577848651783,0.5365828703159871
65,0.17571855757247518,94.35763888888889,0.9434884793354645,3.79277340719633,53.522760220353724,0.5298428557754187
70,0.17318229558360246,94.84953703703704,0.9481264076524165,3.9241719513295967,53.81269933314004,0.5355934699613993
75,0.13527862311996244,95.63078703703704,0.9565657662783457,3.8296152854634222,53.43577848651783,0.5320838002750234
80,0.13405515847693164,95.92013888888889,0.9591000595957042,4.08752392274197,54.07364453464773,0.5370137681262257
85,0.21124737009544065,92.93981481481481,0.928972354969151,4.048866768863713,53.290808930124676,0.529316198074875
90,0.15307132861602846,94.96527777777777,0.9491277635387739,3.8059401211337507,53.92867497825457,0.5374916210267892
95,0.12068016167419653,96.23842592592592,0.9625612847058364,4.175502339256144,54.044650623369094,0.5401789407873061
100,0.13617404005317776,95.83333333333333,0.9582688817594495,4.095097277766076,53.02986372861699,0.5298417966037657
105,0.13083834102791217,95.22569444444444,0.9520036198329628,4.045478455374174,54.53754711510583,0.540700283732546
110,0.1240618935768941,95.92013888888889,0.9594222233136094,4.1833455573732605,53.3198028414033,0.5322888475197707
115,0.11454922238502789,96.44097222222223,0.9645345370328594,4.171555731898156,52.10205856770078,0.5185737523102093
120,0.12500505998765152,96.20949074074075,0.9617418916936857,4.126271813829368,52.59495505943752,0.5302663310486248
125,0.10614508393875978,96.70138888888889,0.9667650840489672,4.2611998932383885,53.20382719628878,0.5294573248248318
130,0.12872117248588,96.06481481481481,0.9608193748615974,4.34389281050067,53.66772977674688,0.5332075128949143
135,0.12775735281131886,95.83333333333333,0.9582765520231736,4.15570742504619,53.55175413163236,0.5305439609616561
140,0.09204305724361567,96.99074074074075,0.9696931546111003,4.393864731922328,54.62452884894172,0.5396835614596521
145,0.1112081213655916,96.41203703703704,0.9641358967154915,4.153544224311259,52.073064656422154,0.5198899332474279
150,0.11217755051243498,96.55671296296296,0.9656131173253818,4.254784673173851,54.914467961728036,0.540793967991841
155,0.09876775232799075,96.90393518518519,0.968980002292942,4.156649941595916,53.81269933314004,0.5330924281881587
160,0.10959425403658922,96.52777777777777,0.9652031229095374,4.154972679147097,53.43577848651783,0.5376387320588584
165,0.09900797434427121,96.44097222222223,0.9645163199840985,4.353243062429339,53.55175413163236,0.5348966722681429
170,0.0966799094091618,97.22222222222223,0.9723676335162028,4.183773148839719,53.783705421861406,0.5333514705628001
175,0.124863692973223,96.4699074074074,0.9649352995123995,4.291722209654122,53.49376630907509,0.5278574656363367
180,0.08208100311026943,97.33796296296296,0.9732349678471015,4.4884658004635964,54.53754711510583,0.5419552755051049
185,0.09166136676342124,97.04861111111111,0.9704196710125088,4.328817471165523,53.290808930124676,0.5296278146370323
190,0.09261128927270572,96.81712962962963,0.9683120092483544,4.162539558989979,52.97187590605973,0.5260289505585782
195,0.12425143405346682,95.94907407407408,0.9593733108617174,4.236550997350817,52.97187590605973,0.5259750519967391
200,0.08694999814205975,97.04861111111111,0.9705500206683288,4.480697036903595,54.07364453464773,0.5345991870416692
