epoch,train_eval_loss,train_accuracy,train_f1,test_loss,test_accuracy,test_f1
0,4.764881005006678,1.763409257898604,0.009311911537511553,4.764881005006678,1.763409257898604,0.009311911537511553
5,1.868491331505221,45.6031976744186,0.416738561781484,1.9729180462220135,45.84864070536371,0.42021857958042413
10,1.537134862916414,54.61482558139535,0.5168115444216744,1.7507817633011762,52.27773695811903,0.4948893261908334
15,1.3447378146093945,59.70203488372093,0.5771824269411091,1.6759323667077457,54.55547391623806,0.5227767132233879
20,1.221607619246771,63.62645348837209,0.6221923304794518,1.6375397149254294,53.93093313739897,0.5238081459705718
25,1.147857867701109,65.22529069767442,0.6347181500551502,1.650917917840621,54.70242468772961,0.5280400998232535
30,1.0244852702978045,69.29505813953489,0.6812710012695181,1.6723903838325949,55.51065393093314,0.5382893732924072
35,0.9754292521365854,71.58430232558139,0.704157078419441,1.707758263980641,54.481998530492284,0.5321283722601694
40,0.84684547851252,74.60029069767442,0.7435918970213202,1.7467596068101772,54.775900073475384,0.5358562567240568
45,0.8424231659534366,75.07267441860465,0.7433350260194246,1.7981001678635091,54.62894930198384,0.535394735268216
50,0.7698037905055423,77.1438953488372,0.765089436563316,1.8316403059398427,54.481998530492284,0.5351850490363688
55,0.7083830861158149,78.7063953488372,0.7796684413242495,1.876194953918457,54.15135929463629,0.5334339103666381
60,0.6798911108527073,78.7063953488372,0.782022551366242,1.9311301280470456,54.00440852314475,0.530231168090232
65,0.626970192374185,80.77761627906976,0.7993806998256839,1.9852240639574388,53.85745775165319,0.5281673378610346
70,0.5918114864548971,83.17587209302326,0.8292726763962346,2.029360465442433,53.63703159441587,0.5316844217004373
75,0.5278021093717841,84.2296511627907,0.8389940387339974,2.0849744516260484,53.52681851579721,0.5259907809550292
80,0.5324351891528728,84.84738372093024,0.8451643864643043,2.1473332068499396,53.19617927994122,0.523157269849659
85,0.5149042124665061,85.02906976744185,0.843886586148863,2.2084730737349565,52.90227773695812,0.521308276377727
90,0.5046960162215455,85.17441860465117,0.8499795172781802,2.270335376963896,52.64511388684791,0.5190003547682398
95,0.4886074979291406,85.50145348837209,0.8521524924665798,2.2708341984187856,52.38795003673769,0.518206985630651
100,0.4803088090794031,85.71947674418605,0.8561588105202557,2.273958398664699,53.085966201322556,0.5261645642575701
105,0.40289811287508454,88.33575581395348,0.8823181450114036,2.3748036244336297,52.755326965466566,0.5194559611545563
110,0.4095241588562034,87.60901162790698,0.8756558827027613,2.4152345489053166,53.04922850844967,0.5282730348319989
115,0.3588394474151523,89.78924418604652,0.8972651712186219,2.4312998757642856,52.60837619397502,0.517805562326213
120,0.3953193254595579,88.22674418604652,0.8819521619260827,2.4613960476482615,52.64511388684791,0.5213078604065169
125,0.3546678857921168,89.78924418604652,0.8956556736458464,2.5043349490446203,52.38795003673769,0.5144920683548387
130,0.3203006530570429,91.13372093023256,0.9104795453832256,2.546645823646994,52.534900808229246,0.5196058934743275
135,0.3473848302870296,90.95203488372093,0.9091037783779791,2.557583505967084,52.13078618662748,0.5180344223967415
140,0.3127396163898845,91.27906976744185,0.9115833941751083,2.629638670472538,52.64511388684791,0.519314374636829
145,0.3360657901611439,89.78924418604652,0.8968968168873261,2.6049770888160255,53.15944158706833,0.5253998024710232
150,0.32378197166808814,91.06104651162791,0.9092574654502815,2.616942823634428,52.42468772961058,0.5211839107606053
155,0.309696648703065,91.31540697674419,0.9125742936802482,2.632018698313657,53.74724467303454,0.528787880007116
160,0.2979459012317103,91.53343023255815,0.9143107721036092,2.6702381512698006,52.93901542983101,0.5238965901370347
165,0.29622709707811823,91.64244186046511,0.9158057937448488,2.6942460845498477,52.204261572373255,0.518033026364112
170,0.2636447683149992,93.05959302325581,0.9298632443132722,2.73639556239633,53.122703894195446,0.5243352295547428
175,0.3063259214855904,90.7703488372093,0.9069489451130873,2.7302088870721706,52.13078618662748,0.513162855301278
180,0.2506701299097649,93.05959302325581,0.9301194822798939,2.725544571876526,52.93901542983101,0.5232540354745705
185,0.28833380280885584,91.82412790697674,0.9169966644057819,2.767477914866279,52.828802351212346,0.5218224561048199
190,0.28281507138596024,92.0421511627907,0.9197647578899787,2.7640683328404148,51.947097722263045,0.51184678656854
195,0.2541008485957634,93.20494186046511,0.9311557767368573,2.807686788895551,51.80014695077149,0.5133418221638582
200,0.2829603102318076,92.00581395348837,0.9188892093074372,2.795586670146269,52.27773695811903,0.5170864995277475
