epoch,train_eval_loss,train_accuracy,train_f1,test_loss,test_accuracy,test_f1
0,4.770806780401266,0.3828032979976443,0.0013614884804622764,4.770806780401266,0.3828032979976443,0.0013614884804622764
5,1.6203393479373966,53.56308411214953,0.5094230850936992,1.767434040330491,51.560659599528854,0.4858031687922356
10,1.4067644086953635,58.84929906542056,0.5737847987777186,1.6394878204138774,54.946996466431095,0.5279603648824309
15,1.2382667805546912,63.171728971962615,0.6091577129065732,1.588324839776417,56.389870435806834,0.5396637666022205
20,1.1333744475774676,66.47196261682242,0.6527115024772915,1.5852110414010174,57.50883392226148,0.5597203262112236
25,1.0166714921175877,70.12266355140187,0.6878250698301805,1.5951607857110366,57.65606595995288,0.5612138327846021
30,0.9717430394386577,70.32710280373831,0.6931799464437789,1.6349227771444141,57.361601884570085,0.5588170141863785
35,0.9155906717353892,71.81658878504673,0.7082427861456789,1.676030493569824,57.685512367491164,0.5636149433046795
40,0.8298040280275256,75.29205607476635,0.7442079718837747,1.7358628443951876,57.332155477031804,0.5591712703859817
45,0.7789692809091551,76.8983644859813,0.7605350806248431,1.7729728621131968,56.743227326266194,0.5552848776491865
50,0.715954625439421,78.70911214953271,0.7785777543021033,1.8293832714827556,57.037691401649,0.5597050553254517
55,0.6901413504486886,79.05957943925233,0.783601725134366,1.8429338549667935,57.15547703180212,0.5571993750335009
60,0.6860136038789125,79.49766355140187,0.7896533598158417,1.9133579590410557,56.890459363957596,0.5588636207371963
65,0.630198006875047,80.19859813084112,0.7966528946325073,1.9874607706969638,56.06595995288575,0.5488153231077385
70,0.5853906658208259,82.76869158878505,0.8229515136279043,2.028738705054769,55.59481743227326,0.5438975666474116
75,0.5628215316857132,82.21378504672897,0.8187910909443095,2.0480313301086426,55.59481743227326,0.5466981430768381
80,0.5815934776981301,82.0677570093458,0.8165231713446324,2.132848396616162,55.56537102473498,0.5464907917381004
85,0.487931991709727,85.25116822429906,0.8500402718126115,2.126404975945095,55.948174322732626,0.5528639315406212
90,0.4744006419014708,86.41939252336448,0.8621776994250082,2.156601165825466,55.5359246171967,0.5498089638500069
95,0.4732075347521595,85.6016355140187,0.8527334835616954,2.2263745957950376,54.77031802120141,0.5404647132072291
100,0.4564029293082585,86.74065420560747,0.8652803996340671,2.2273406808106406,55.03533568904594,0.5430851279529852
105,0.44299725032298365,87.12032710280374,0.8702513816643703,2.2628635989045196,55.35924617196702,0.5479893408555538
110,0.41592310758951667,87.79205607476635,0.8759873510630465,2.2879162363286287,54.917550058892814,0.5403836935715007
115,0.39737304474148794,88.3177570093458,0.8816230428067731,2.3145170672884525,55.0942285041225,0.5432150977329608
120,0.44686835294014937,86.94509345794393,0.8677040189939537,2.35035000544674,55.06478209658422,0.5447713478902861
125,0.40874474022154494,88.20093457943925,0.8792446063329074,2.3503288311778374,55.03533568904594,0.5427795410015946
130,0.454725610318585,86.03971962616822,0.8587353873854398,2.3876714582713143,54.71142520612485,0.5388124037126897
135,0.43334540822238565,86.71144859813084,0.8635419267781598,2.391092150841119,55.32979976442874,0.5417687233409277
140,0.3706283173828481,88.75584112149532,0.8858051611264782,2.3931100199807367,55.2414605418139,0.5460787659813324
145,0.36029677914681835,89.7196261682243,0.8965962817546355,2.4389121689886415,54.41696113074205,0.5353353274831132
150,0.3757147713103027,88.8142523364486,0.8854462913972346,2.3905936940661014,55.06478209658422,0.5447505026099604
155,0.3743114084283882,88.87266355140187,0.8863573814435054,2.4474176112210975,55.18256772673734,0.541204168099767
160,0.3854091537890033,88.08411214953271,0.8797052209352715,2.431278146662802,54.21083627797409,0.5345845819195187
165,0.3864940281644046,88.20093457943925,0.8807655292814915,2.4658030001622326,54.888103651354534,0.5425530055329078
170,0.3606933453511969,89.3107476635514,0.8928672795976852,2.4380262713387326,55.35924617196702,0.5467966225916381
175,0.3621593180382363,89.28154205607477,0.891343807269242,2.459947706393476,54.09305064782097,0.5368678375113574
180,0.35547086833236374,88.93107476635514,0.8892454343767333,2.478434831466315,54.74087161366313,0.5429007438529094
185,0.3452730447610962,90.30373831775701,0.9018116512342625,2.500996365862073,55.3886925795053,0.5446672289843804
190,0.3204188162339068,90.50817757009345,0.903949673293832,2.5269051992668294,54.15194346289753,0.5352737708850336
195,0.33227511105414864,90.39135514018692,0.9026254477730012,2.493760194980873,55.27090694935218,0.5426020314490424
200,0.32465757645457705,90.68341121495327,0.9048869778149572,2.554701865844007,53.533568904593636,0.5309783838069696
